t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
4.700000000000e-01,1.945035770786e-05,-5.787712977218e-07,2.002912900558e-05,4.915974812524e-07,2.496504352006e-07,2.419470460518e-07,4.555631191931e-08,3.531998787870e-07,-3.076435668677e-07
4.750000000000e-01,2.276195183210e-05,-7.465990343016e-07,2.350855086640e-05,4.531719340090e-07,2.155768895985e-07,2.375950444105e-07,5.551040323153e-08,3.754927748884e-07,-3.199823716569e-07
4.800000000000e-01,2.629493051379e-05,-9.959174982169e-07,2.729084801201e-05,3.775116284725e-07,1.786724723387e-07,1.988391561338e-07,6.636935984410e-08,3.946608229817e-07,-3.282914631376e-07
4.850000000000e-01,2.996542005927e-05,-1.363254203871e-06,3.132867426314e-05,2.564932424212e-07,1.393272440604e-07,1.171659983608e-07,7.775675211103e-08,4.106714403504e-07,-3.329146882394e-07
4.900000000000e-01,3.365173684687e-05,-1.898563248350e-06,3.555030009522e-05,8.185283658938e-08,9.794237790155e-08,-1.608954131217e-08,8.906464881217e-08,4.235459557679e-07,-3.344813069558e-07
4.950000000000e-01,3.718632680678e-05,-2.669254256320e-06,3.985558106310e-05,-1.544152842212e-07,5.491960385724e-08,-2.093348880784e-07,9.939425569844e-08,4.333536150175e-07,-3.339593593191e-07
5.000000000000e-01,4.034689377599e-05,-3.765155356121e-06,4.411204913211e-05,-4.595709677466e-07,1.065089005061e-08,-4.702218577972e-07,1.074736661862e-07,4.402043141161e-07,-3.327306479299e-07
5.050000000000e-01,4.284682467687e-05,-5.304555725886e-06,4.815138040276e-05,-8.395395136578e-07,-3.449136477265e-08,-8.050481488851e-07,1.115748129988e-07,4.442403720321e-07,-3.326655590333e-07
5.100000000000e-01,4.432503257598e-05,-7.441461533335e-06,5.176649410932e-05,-1.298230858593e-06,-8.016337301473e-08,-1.218067485578e-06,1.094179294104e-07,4.456276693388e-07,-3.362097399284e-07
5.150000000000e-01,4.433540023464e-05,-1.037419890520e-05,5.470959913984e-05,-1.836782736206e-06,-1.260580281313e-07,-1.710724708075e-06,9.806732236162e-08,4.445464750258e-07,-3.464791526642e-07
5.200000000000e-01,4.233607017402e-05,-1.435552616868e-05,5.669159634270e-05,-2.452740219978e-06,-1.719118327859e-07,-2.280828387193e-06,7.382515895497e-08,4.411822551581e-07,-3.673570962032e-07
5.250000000000e-01,3.767887805684e-05,-1.970438894605e-05,5.738326700289e-05,-3.139203739292e-06,-2.175105023768e-07,-2.921693236915e-06,3.212461755428e-08,4.357166980545e-07,-4.035920805002e-07
5.300000000000e-01,2.959928382820e-05,-2.681936351251e-05,5.641864734071e-05,-3.883980336891e-06,-2.626930724576e-07,-3.621287264433e-06,-3.257592488408e-08,4.283191042275e-07,-4.608950291116e-07
5.350000000000e-01,1.720723430336e-05,-3.619382473255e-05,5.340105903591e-05,-4.668783357351e-06,-3.073543988433e-07,-4.361428958507e-06,-1.268858442274e-07,4.191381767147e-07,-5.460240209421e-07
5.400000000000e-01,-5.205590393273e-07,-4.843290340503e-05,4.791234436570e-05,-5.468525961632e-06,-3.514459725280e-07,-5.117079989104e-06,-2.585525501351e-07,4.082940995299e-07,-6.668466496651e-07
5.450000000000e-01,-2.474639933587e-05,-6.427211259730e-05,3.952571326143e-05,-6.250781907786e-06,-3.949749549526e-07,-5.855806952833e-06,-4.365124450179e-07,3.958706037073e-07,-8.323830487253e-07
5.500000000000e-01,-5.677482794619e-05,-8.459725975709e-05,2.782243181090e-05,-6.975464038231e-06,-4.380013667266e-07,-6.537462671504e-06,-6.708938499495e-07,3.819064955014e-07,-1.052800345451e-06
5.550000000000e-01,-9.805268642446e-05,-1.104652400131e-04,1.241255358860e-05,-7.594800781030e-06,-4.806334534225e-07,-7.114167327608e-06,-9.729762097116e-07,3.663858558845e-07,-1.339362065596e-06
5.600000000000e-01,-1.501653446269e-04,-1.431252655382e-04,-7.040079088677e-06,-8.053672262853e-06,-5.230213189809e-07,-7.530650943872e-06,-1.355079379005e-06,3.492257962574e-07,-1.704305175262e-06
5.650000000000e-01,-2.148284474147e-04,-1.840395822970e-04,-3.078886511778e-05,-8.290382877417e-06,-5.653489374947e-07,-7.725033939922e-06,-1.830382195549e-06,3.302602640555e-07,-2.160642459604e-06
5.700000000000e-01,-2.938745270937e-04,-2.349022594422e-04,-5.897226765153e-05,-8.237923082435e-06,-6.078247279241e-07,-7.630098354511e-06,-2.412648674987e-06,3.092179352741e-07,-2.721866610261e-06
5.750000000000e-01,-3.892338699988e-04,-2.976546703968e-04,-9.157919960204e-05,-7.825777231506e-06,-6.506710256896e-07,-7.175106205816e-06,-3.115853869795e-06,2.856916848427e-07,-3.401545554637e-06
5.800000000000e-01,-5.029090984721e-04,-3.744961580181e-04,-1.284129404540e-04,-6.982308705194e-06,-6.941129093574e-07,-6.288195795837e-06,-3.953698092435e-06,2.590964504127e-07,-4.212794542848e-06
5.850000000000e-01,-6.369430165006e-04,-4.678875999110e-04,-1.690554165896e-04,-5.637743788398e-06,-7.383668844725e-07,-4.899376903926e-06,-4.939008198720e-06,2.286115026987e-07,-5.167619701418e-06
5.900000000000e-01,-7.933793936006e-04,-5.805451691503e-04,-2.128342244503e-04,-3.727737407790e-06,-7.836300036932e-07,-2.944107404097e-06,-6.083017189341e-06,1.931022182411e-07,-6.276119407582e-06
5.950000000000e-01,-9.742165262267e-04,-7.154219192623e-04,-2.587946069644e-04,-1.197488043138e-06,-8.300701596836e-07,-3.674178834546e-07,-7.394534679413e-06,1.510153302947e-07,-7.545550009707e-06
6.000000000000e-01,-1.181353596612e-03,-8.756748390695e-04,-3.056787575424e-04,1.993675179472e-06,-8.778183832316e-07,2.871493562704e-06,-8.879012594968e-06,1.002402153233e-07,-8.979252810292e-06
6.050000000000e-01,-1.416530087084e-03,-1.064614423773e-03,-3.519156633113e-04,5.867336775347e-06,-9.269639073467e-07,6.794300682694e-06,-1.053753936244e-05,3.792719771296e-08,-1.057546656015e-05
6.100000000000e-01,-1.681258732144e-03,-1.285633957103e-03,-3.956247750407e-04,1.042082372912e-05,-9.775526880685e-07,1.139837641719e-05,-1.236578241057e-05,-3.974779127634e-08,-1.232603461929e-05
6.150000000000e-01,-1.976752797017e-03,-1.542116718403e-03,-4.346360786148e-04,1.562199620632e-05,-1.029590100465e-06,1.665158630679e-05,-1.435293842062e-05,-1.378849625406e-07,-1.421505345808e-05
6.200000000000e-01,-2.303848729741e-03,-1.837319952849e-03,-4.665287768917e-04,2.140423081752e-05,-1.083048441513e-06,2.248727925903e-05,-1.648073734161e-05,-2.632443366141e-07,-1.621749300500e-05
6.250000000000e-01,-2.662925573581e-03,-2.174234652046e-03,-4.886909215347e-04,2.766184219119e-05,-1.137879517983e-06,2.879972170917e-05,-1.872258857212e-05,-4.247293673379e-07,-1.829785920478e-05
6.300000000000e-01,-3.053822795302e-03,-2.555421354351e-03,-4.984014409502e-04,3.424623615416e-05,-1.194032270774e-06,3.544026842494e-05,-2.104294303528e-05,-6.339906548140e-07,-2.040895238047e-05
6.350000000000e-01,-3.475758521405e-03,-2.982824104766e-03,-4.929344166396e-04,4.096308817859e-05,-1.251475244618e-06,4.221456342320e-05,-2.339698677576e-05,-9.061731686399e-07,-2.249081360712e-05
