t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
2.850000000000e-01,2.737369314954e-11,-4.912143565893e-09,6.392545037407e-08,3.565410095605e-13,-4.912619923874e-09,-8.361386453892e-08,-2.546896920420e-15,-3.548371799435e-09,-1.273247977866e-07
2.900000000000e-01,-1.119217674154e-11,-5.509376040525e-09,6.871344072203e-08,4.029242808291e-13,-5.390319475002e-09,-8.441069277911e-08,-2.777820512382e-15,-3.918998624849e-09,-1.428593607060e-07
2.950000000000e-01,-7.075489748895e-11,-6.162382774877e-09,7.335800447513e-08,3.853173622278e-13,-5.861459484055e-09,-8.386949683236e-08,-2.381235940818e-15,-4.319516539177e-09,-1.589611277653e-07
3.000000000000e-01,-1.547644679376e-10,-6.878615507679e-09,7.775881930618e-08,2.577127924185e-13,-6.319735254443e-09,-8.179925779981e-08,-9.111885539827e-16,-4.752774195580e-09,-1.754227894244e-07
3.050000000000e-01,-2.592673774809e-10,-7.666509699705e-09,8.180432536117e-08,-2.629522927209e-14,-6.759300878520e-09,-7.801846672474e-08,1.908076945371e-15,-5.220563486650e-09,-1.920020742013e-07
3.100000000000e-01,-3.736568606411e-10,-8.537712931659e-09,8.537250946753e-08,-4.766432562643e-13,-7.174641346623e-09,-7.236122724300e-08,5.786943621830e-15,-5.725543331370e-09,-2.084241932728e-07
3.150000000000e-01,-4.876036889206e-10,-9.507537069441e-09,8.833212808058e-08,-1.105396035819e-12,-7.561530484860e-09,-6.468359013108e-08,1.021445949752e-14,-6.270741830614e-09,-2.243855742364e-07
3.200000000000e-01,-5.888666521055e-10,-1.059326603016e-08,9.054441309934e-08,-1.910247405738e-12,-7.917064848638e-09,-5.486991499203e-08,1.429679362945e-14,-6.859110706195e-09,-2.395588865385e-07
3.250000000000e-01,-6.640162835336e-10,-1.181549528314e-08,9.186529589282e-08,-2.871240503247e-12,-8.239795740488e-09,-4.283905013390e-08,1.673636925246e-14,-7.493992711086e-09,-2.535992791344e-07
3.300000000000e-01,-6.922252547998e-10,-1.319701744044e-08,9.214817303750e-08,-3.943821258303e-12,-8.530649126491e-09,-2.855010928572e-08,1.490836236171e-14,-8.179506023674e-09,-2.661517013306e-07
3.350000000000e-01,-6.620759529999e-10,-1.476213304261e-08,9.124721716374e-08,-4.988055541911e-12,-8.792004433126e-09,-1.200760216254e-08,5.607108276585e-15,-8.919308389929e-09,-2.768591509784e-07
3.400000000000e-01,-5.833668538065e-10,-1.653696147538e-08,8.902121299896e-08,-5.842975387332e-12,-9.028677446073e-09,6.734322778846e-09,-1.267762397270e-14,-9.718145510816e-09,-2.853716433821e-07
3.450000000000e-01,-4.735878596169e-10,-1.854817312258e-08,8.533787473876e-08,-6.328662534405e-12,-9.248632484403e-09,2.756873142059e-08,-4.112965597777e-14,-1.058114077451e-08,-2.913556257543e-07
3.500000000000e-01,-3.649414820004e-10,-2.082312738792e-08,8.007857131435e-08,-6.239856496993e-12,-9.461112046471e-09,5.033403588379e-08,-7.983517095967e-14,-1.151359610834e-08,-2.945035325525e-07
3.550000000000e-01,-3.062189463408e-10,-2.339030090344e-08,7.314335129771e-08,-5.351718568131e-12,-9.678126347673e-09,7.481357193343e-08,-1.275139437356e-13,-1.252101742419e-08,-2.945431767401e-07
3.600000000000e-01,-4.052501793455e-10,-2.628143695556e-08,6.445612489632e-08,-3.229895767759e-12,-9.914316051417e-09,1.007367454148e-07,-1.806442208534e-13,-1.361075680482e-08,-2.912466584472e-07
3.650000000000e-01,-8.136902606039e-10,-2.952996001932e-08,5.396982591742e-08,3.873405381601e-13,-1.018559631455e-08,1.277818005360e-07,-2.298798447483e-13,-1.478951077335e-08,-2.844384520211e-07
3.700000000000e-01,-1.658570202141e-09,-3.317581294441e-08,4.167133790093e-08,5.485598314255e-12,-1.050907934622e-08,1.555802067744e-07,-2.669507391219e-13,-1.606455166216e-08,-2.740023526302e-07
3.750000000000e-01,-3.100462150826e-09,-3.726595196178e-08,2.758592548237e-08,1.205244261486e-11,-1.090407584108e-08,1.837226188393e-07,-2.857895525909e-13,-1.744463854179e-08,-2.598870122768e-07
3.800000000000e-01,-5.316707398080e-09,-4.185661209345e-08,1.178086450675e-08,1.993367552726e-11,-1.138939209325e-08,2.117663019409e-07,-2.841718195076e-13,-1.893837470707e-08,-2.421098330690e-07
3.850000000000e-01,-8.499931292097e-09,-4.701482901335e-08,-5.632096144700e-09,2.880786644671e-11,-1.198471954140e-08,2.392438365571e-07,-2.658438471627e-13,-2.055584642513e-08,-2.207590198046e-07
3.900000000000e-01,-1.309509938922e-08,-5.281908051075e-08,-2.449589747741e-08,3.799578865785e-11,-1.270965061386e-08,2.656728653055e-07,-2.523559321379e-13,-2.230894803703e-08,-1.959936605296e-07
