t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
1.200000000000e-01,-1.478905621868e-11,2.048099150102e-10,-2.195989712289e-10,4.732963730273e-11,-4.317743961356e-10,4.791040334383e-10,-1.701200898796e-11,1.785931240481e-10,-1.956051330361e-10
1.250000000000e-01,-1.918675301496e-11,2.706116726459e-10,-2.897984256608e-10,5.669961206813e-11,-5.726857832312e-10,6.293853952993e-10,-2.174988268358e-11,2.139311156374e-10,-2.356809983210e-10
1.300000000000e-01,-2.456790098685e-11,3.546627339053e-10,-3.792306348921e-10,6.716621154754e-11,-7.528522621521e-10,8.200184736996e-10,-2.763512993682e-11,2.515964288690e-10,-2.792315588058e-10
1.350000000000e-01,-3.117569244092e-11,4.612102569009e-10,-4.923859493419e-10,7.858496440800e-11,-9.812762302984e-10,1.059861194706e-09,-3.491560658454e-11,2.898347013263e-10,-3.247503079109e-10
1.400000000000e-01,-3.912430481587e-11,5.952746715945e-10,-6.343989764104e-10,9.087660358977e-11,-1.268506210595e-09,1.359382814185e-09,-4.374119378017e-11,3.259043818639e-10,-3.696455756441e-10
1.450000000000e-01,-4.892370444879e-11,7.627382913793e-10,-8.116619958281e-10,1.036648734337e-10,-1.626771014630e-09,1.730435888063e-09,-5.449860648749e-11,3.557703790410e-10,-4.102689855285e-10
1.500000000000e-01,-6.100624541105e-11,9.704287134107e-10,-1.031434958822e-09,1.166267236931e-10,-2.070082429147e-09,2.186709152840e-09,-6.743865353878e-11,3.737435470999e-10,-4.411822006387e-10
1.550000000000e-01,-7.597984111390e-11,1.226194586323e-09,-1.302174427437e-09,1.289788411910e-10,-2.614297277616e-09,2.743276118807e-09,-8.306369341880e-11,3.720656375499e-10,-4.551293309687e-10
1.600000000000e-01,-9.444879200406e-11,1.538973538940e-09,-1.633422330944e-09,1.401254496855e-10,-3.277132771531e-09,3.417258221216e-09,-1.016735029740e-10,3.404351562502e-10,-4.421086592242e-10
1.650000000000e-01,-1.171302471430e-10,1.918845248833e-09,-2.035975495976e-09,1.491089972878e-10,-4.078112603549e-09,4.227221600837e-09,-1.236711231279e-10,2.654811517312e-10,-3.891522748591e-10
