t,x,p_dibem,p_exact,error
1.600000000000e+00,1.161290322581e+00,1.039790710118e-02,-1.041006971536e-03,1.143891407272e-02
1.600000000000e+00,1.258064516129e+00,8.850272963988e-03,1.638134226207e-02,-7.531069298078e-03
1.600000000000e+00,1.354838709677e+00,-3.088257793578e-03,-3.600888788339e-03,5.126309947605e-04
1.600000000000e+00,1.451612903226e+00,-5.900105684141e-03,-6.475703067563e-03,5.755973834223e-04
2.200000000000e+00,-1.451612903226e+00,5.509871805521e-04,-2.751443274459e-04,8.261315079980e-04
2.200000000000e+00,-1.354838709677e+00,-7.760312944134e-03,-1.677068725581e-04,-7.592606071576e-03
2.200000000000e+00,-1.258064516129e+00,5.408872601913e-03,-1.137538075802e-04,5.522626409493e-03
2.200000000000e+00,-1.161290322581e+00,1.134617524789e-02,-8.290024720470e-05,1.142907549509e-02
2.200000000000e+00,-1.064516129032e+00,-5.863264609176e-03,-6.369685888113e-05,-5.799567750295e-03
2.200000000000e+00,-9.677419354839e-01,-7.639799917761e-04,-5.100842531159e-05,-7.129715664645e-04
2.200000000000e+00,-8.709677419355e-01,-1.803329056837e-03,-4.225060427267e-05,-1.761078452565e-03
2.200000000000e+00,-7.741935483871e-01,-1.993556436041e-03,-3.600954852255e-05,-1.957546887518e-03
2.200000000000e+00,-6.774193548387e-01,3.010180740185e-03,-3.146119337473e-05,3.041641933559e-03
2.200000000000e+00,-5.806451612903e-01,-6.634727145897e-03,-2.810116387375e-05,-6.606625982023e-03
2.200000000000e+00,-4.838709677419e-01,6.468913387266e-03,-2.560906141792e-05,6.494522448684e-03
2.200000000000e+00,-3.870967741935e-01,2.411948206300e-03,-2.377599179957e-05,2.435724198099e-03
2.200000000000e+00,-2.903225806452e-01,1.691474490721e-03,-2.246398119699e-05,1.713938471918e-03
2.200000000000e+00,-1.935483870968e-01,-3.375558194297e-03,-2.158246148745e-05,-3.353975732810e-03
2.200000000000e+00,-9.677419354839e-02,-7.552493462298e-04,-2.107442753251e-05,-7.341749186973e-04
2.200000000000e+00,7.285838599103e-17,-5.168189412633e-03,-2.090843333109e-05,-5.147280979302e-03
2.200000000000e+00,9.677419354839e-02,-7.552491031533e-04,-2.107442753251e-05,-7.341746756208e-04
2.200000000000e+00,1.935483870968e-01,-3.375558041212e-03,-2.158246148745e-05,-3.353975579725e-03
2.200000000000e+00,2.903225806452e-01,1.691474459913e-03,-2.246398119699e-05,1.713938441110e-03
2.200000000000e+00,3.870967741935e-01,2.411947907234e-03,-2.377599179957e-05,2.435723899034e-03
2.200000000000e+00,4.838709677419e-01,6.468913219917e-03,-2.560906141792e-05,6.494522281335e-03
2.200000000000e+00,5.806451612903e-01,-6.634727078880e-03,-2.810116387374e-05,-6.606625915007e-03
2.200000000000e+00,6.774193548387e-01,3.010180766207e-03,-3.146119337473e-05,3.041641959582e-03
2.200000000000e+00,7.741935483871e-01,-1.993556461474e-03,-3.600954852255e-05,-1.957546912951e-03
2.200000000000e+00,8.709677419355e-01,-1.803329048590e-03,-4.225060427267e-05,-1.761078444317e-03
2.200000000000e+00,9.677419354839e-01,-7.639801390969e-04,-5.100842531159e-05,-7.129717137853e-04
2.200000000000e+00,1.064516129032e+00,-5.863264729430e-03,-6.369685888113e-05,-5.799567870549e-03
2.200000000000e+00,1.161290322581e+00,1.134617516002e-02,-8.290024720470e-05,1.142907540722e-02
2.200000000000e+00,1.258064516129e+00,5.408872467357e-03,-1.137538075802e-04,5.522626274938e-03
2.200000000000e+00,1.354838709677e+00,-7.760313085155e-03,-1.677068725581e-04,-7.592606212597e-03
2.200000000000e+00,1.451612903226e+00,5.509870979963e-04,-2.751443274459e-04,8.261314254422e-04
3.300000000000e+00,-1.451612903226e+00,-5.961267133622e-04,-1.156227303621e-05,-5.845644403260e-04
3.300000000000e+00,-1.354838709677e+00,-9.518786233435e-04,-1.034278398509e-05,-9.415358393584e-04
3.300000000000e+00,-1.258064516129e+00,-1.782336402167e-03,-9.353038158455e-06,-1.772983364009e-03
3.300000000000e+00,-1.161290322581e+00,-4.362215790397e-03,-8.542864693253e-06,-4.353672925704e-03
3.300000000000e+00,-1.064516129032e+00,-2.140066200107e-03,-7.875403112355e-06,-2.132190796995e-03
3.300000000000e+00,-9.677419354839e-01,-6.425108816737e-03,-7.323155910216e-06,-6.417785660827e-03
3.300000000000e+00,-8.709677419355e-01,-7.870185013721e-03,-6.865347397744e-06,-7.863319666323e-03
3.300000000000e+00,-7.741935483871e-01,4.585176135693e-03,-6.486120275434e-06,4.591662255969e-03
3.300000000000e+00,-6.774193548387e-01,-9.358117679343e-03,-6.173282422119e-06,-9.351944396921e-03
3.300000000000e+00,-5.806451612903e-01,-4.407929440728e-03,-5.917423126121e-06,-4.402012017602e-03
3.300000000000e+00,-4.838709677419e-01,-3.112628506979e-04,-5.711282648267e-06,-3.055515680497e-04
3.300000000000e+00,-3.870967741935e-01,-5.694849255721e-03,-5.549299168905e-06,-5.689299956552e-03
3.300000000000e+00,-2.903225806452e-01,-6.270725926507e-03,-5.427282714466e-06,-6.265298643792e-03
3.300000000000e+00,-1.935483870968e-01,4.489939742037e-03,-5.342182296134e-06,4.495281924333e-03
3.300000000000e+00,-9.677419354839e-02,4.742772249866e-03,-5.291923613876e-06,4.748064173480e-03
3.300000000000e+00,7.285838599103e-17,5.617455555934e-03,-5.275302351308e-06,5.622730858285e-03
3.300000000000e+00,9.677419354839e-02,4.742772546480e-03,-5.291923613877e-06,4.748064470094e-03
3.300000000000e+00,1.935483870968e-01,4.489939976053e-03,-5.342182296133e-06,4.495282158349e-03
3.300000000000e+00,2.903225806452e-01,-6.270725909578e-03,-5.427282714466e-06,-6.265298626863e-03
3.300000000000e+00,3.870967741935e-01,-5.694849565554e-03,-5.549299168906e-06,-5.689300266385e-03
3.300000000000e+00,4.838709677419e-01,-3.112631033680e-04,-5.711282648267e-06,-3.055518207197e-04
3.300000000000e+00,5.806451612903e-01,-4.407929130550e-03,-5.917423126122e-06,-4.402011707424e-03
3.300000000000e+00,6.774193548387e-01,-9.358117466130e-03,-6.173282422119e-06,-9.351944183708e-03
3.300000000000e+00,7.741935483871e-01,4.585175982700e-03,-6.486120275434e-06,4.591662102975e-03
3.300000000000e+00,8.709677419355e-01,-7.870184789607e-03,-6.865347397744e-06,-7.863319442210e-03
3.300000000000e+00,9.677419354839e-01,-6.425108907166e-03,-7.323155910216e-06,-6.417785751256e-03
3.300000000000e+00,1.064516129032e+00,-2.140066299591e-03,-7.875403112357e-06,-2.132190896479e-03
3.300000000000e+00,1.161290322581e+00,-4.362215908132e-03,-8.542864693254e-06,-4.353673043439e-03
3.300000000000e+00,1.258064516129e+00,-1.782336713463e-03,-9.353038158455e-06,-1.772983675304e-03
3.300000000000e+00,1.354838709677e+00,-9.518786949500e-04,-1.034278398509e-05,-9.415359109649e-04
3.300000000000e+00,1.451612903226e+00,-5.961265471010e-04,-1.156227303621e-05,-5.845642740648e-04
4.000000000000e+00,-1.451612903226e+00,-2.078550965026e-02,-4.603500884323e-06,-2.078090614937e-02
4.000000000000e+00,-1.354838709677e+00,-8.873611204891e-03,-4.302267843362e-06,-8.869308937047e-03
4.000000000000e+00,-1.258064516129e+00,-6.493655135725e-04,-4.044095065254e-06,-6.453214185073e-04
4.000000000000e+00,-1.161290322581e+00,2.025153307560e-02,-3.822397822166e-06,2.025535547342e-02
4.000000000000e+00,-1.064516129032e+00,1.472618205431e-02,-3.631903313651e-06,1.472981395762e-02
4.000000000000e+00,-9.677419354839e-01,1.562292113785e-02,-3.468364281166e-06,1.562638950213e-02
4.000000000000e+00,-8.709677419355e-01,6.994648670914e-03,-3.328344638655e-06,6.997977015553e-03
4.000000000000e+00,-7.741935483871e-01,-4.811783507911e-04,-3.209057543997e-06,-4.779692932471e-04
4.000000000000e+00,-6.774193548387e-01,-3.310301311178e-03,-3.108242176241e-06,-3.307193069001e-03
4.000000000000e+00,-5.806451612903e-01,-6.816555511382e-03,-3.024069467654e-06,-6.813531441915e-03
4.000000000000e+00,-4.838709677419e-01,-8.686374942265e-03,-2.955069801593e-06,-8.683419872463e-03
4.000000000000e+00,-3.870967741935e-01,-1.397229385851e-02,-2.900077628020e-06,-1.396939378088e-02
4.000000000000e+00,-2.903225806452e-01,-1.436871175233e-02,-2.858189337094e-06,-1.436585356299e-02
4.000000000000e+00,-1.935483870968e-01,-6.049373169037e-03,-2.828731740199e-06,-6.046544437297e-03
4.000000000000e+00,-9.677419354839e-02,-4.333914895271e-03,-2.811239257423e-06,-4.331103656013e-03
4.000000000000e+00,7.285838599103e-17,-1.824325819827e-02,-2.805438483398e-06,-1.824045275978e-02
4.000000000000e+00,9.677419354839e-02,-4.333914285063e-03,-2.811239257422e-06,-4.331103045805e-03
4.000000000000e+00,1.935483870968e-01,-6.049373271928e-03,-2.828731740199e-06,-6.046544540187e-03
4.000000000000e+00,2.903225806452e-01,-1.436871193491e-02,-2.858189337094e-06,-1.436585374557e-02
4.000000000000e+00,3.870967741935e-01,-1.397229387711e-02,-2.900077628020e-06,-1.396939379948e-02
4.000000000000e+00,4.838709677419e-01,-8.686374737154e-03,-2.955069801594e-06,-8.683419667352e-03
4.000000000000e+00,5.806451612903e-01,-6.816555682259e-03,-3.024069467655e-06,-6.813531612791e-03
4.000000000000e+00,6.774193548387e-01,-3.310301499343e-03,-3.108242176241e-06,-3.307193257166e-03
4.000000000000e+00,7.741935483871e-01,-4.811784083643e-04,-3.209057543997e-06,-4.779693508203e-04
4.000000000000e+00,8.709677419355e-01,6.994648741771e-03,-3.328344638655e-06,6.997977086409e-03
4.000000000000e+00,9.677419354839e-01,1.562292137645e-02,-3.468364281166e-06,1.562638974073e-02
4.000000000000e+00,1.064516129032e+00,1.472618194614e-02,-3.631903313650e-06,1.472981384946e-02
4.000000000000e+00,1.161290322581e+00,2.025153225667e-02,-3.822397822166e-06,2.025535465450e-02
4.000000000000e+00,1.258064516129e+00,-6.493656960019e-04,-4.044095065254e-06,-6.453216009367e-04
4.000000000000e+00,1.354838709677e+00,-8.873611310212e-03,-4.302267843362e-06,-8.869309042369e-03
4.000000000000e+00,1.451612903226e+00,-2.078550966132e-02,-4.603500884323e-06,-2.078090616044e-02
