t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
6.700000000000e-01,1.306849528619e-03,1.200031049717e-02,-1.069346096855e-02,-9.117742397408e-04,-1.769114439076e-04,-7.348627958332e-04,1.240198962674e-04,-1.805621157807e-06,1.258255174252e-04
6.800000000000e-01,4.523410987256e-03,1.737065640859e-02,-1.284724542133e-02,-1.291268811403e-03,-2.728098186940e-04,-1.018458992709e-03,9.609571534188e-05,-3.302334472156e-06,9.939804981404e-05
6.900000000000e-01,7.819531793869e-03,2.208737097168e-02,-1.426783917781e-02,-1.731867751610e-03,-4.123592776321e-04,-1.319508473978e-03,5.158693917077e-05,-5.917579267983e-06,5.750451843876e-05
7.000000000000e-01,1.111112393982e-02,2.585173129659e-02,-1.474060735677e-02,-2.232115081508e-03,-6.108431168490e-04,-1.621271964659e-03,-1.314020648262e-05,-1.039248388847e-05,-2.747722594152e-06
7.100000000000e-01,1.431119362218e-02,2.843890927117e-02,-1.412771564899e-02,-2.788286747068e-03,-8.866091450603e-04,-1.901677602007e-03,-1.019445938479e-04,-1.789109053103e-05,-8.405350331688e-05
7.200000000000e-01,1.733274922148e-02,2.971897686059e-02,-1.238622763911e-02,-3.394212858098e-03,-1.260598086475e-03,-2.133614771623e-03,-2.188155704078e-04,-3.019643377773e-05,-1.886191366300e-04
7.300000000000e-01,2.009175767846e-02,2.966699402847e-02,-9.575236350010e-03,-4.041164847370e-03,-1.755241957462e-03,-2.285922889908e-03,-3.677565919370e-04,-4.996981286502e-05,-3.177867790720e-04
7.400000000000e-01,2.251002395936e-02,2.836114048142e-02,-5.851116522053e-03,-4.717823664138e-03,-2.392570144183e-03,-2.325253519955e-03,-5.526369934636e-04,-8.107758339248e-05,-4.715594100711e-04
7.500000000000e-01,2.451788546329e-02,2.596960825422e-02,-1.451722790927e-03,-5.410343071915e-03,-3.191419959015e-03,-2.218923112900e-03,-7.770246740587e-04,-1.289797672272e-04,-6.480449068315e-04
7.600000000000e-01,2.605659637844e-02,2.272854287358e-02,3.328053504855e-03,-6.102511241433e-03,-4.163758653142e-03,-1.938752588291e-03,-1.043993470745e-03,-2.011584146100e-04,-8.428350561349e-04
7.700000000000e-01,2.708033150801e-02,1.891443984839e-02,8.165891659619e-03,-6.776005226302e-03,-5.310286276198e-03,-1.465718950104e-03,-1.355913587973e-03,-3.075401997274e-04,-1.048373388246e-03
7.800000000000e-01,2.755770945877e-02,1.481490519557e-02,1.274280426320e-02,-7.410755587519e-03,-6.615692401114e-03,-7.950631864048e-04,-1.714235649354e-03,-4.608377484982e-04,-1.253397900856e-03
7.900000000000e-01,2.747279573476e-02,1.070153704406e-02,1.677125869071e-02,-7.985398024516e-03,-8.044158682281e-03,5.876065776576e-05,-2.119250947562e-03,-6.767003181680e-04,-1.442550629394e-03
8.000000000000e-01,2.682553605459e-02,6.807969309682e-03,2.001756674490e-02,-8.477809525865e-03,-9.535892734797e-03,1.058083208931e-03,-2.569872349048e-03,-9.735320513058e-04,-1.596340297743e-03
8.100000000000e-01,2.563163967860e-02,3.315022842378e-03,2.231661683622e-02,-8.865725077489e-03,-1.100559543959e-02,2.139870362097e-03,-3.063411211054e-03,-1.371813531577e-03,-1.691597679477e-03
8.200000000000e-01,2.392189971164e-02,3.436669386062e-04,2.357823277303e-02,-9.127401467319e-03,-1.234375006443e-02,3.216348597114e-03,-3.595388289859e-03,-1.892760818358e-03,-1.702627471502e-03
8.300000000000e-01,2.174100068270e-02,-2.044667285733e-03,2.378566796843e-02,-9.242333389346e-03,-1.342143481379e-02,4.179101424445e-03,-4.159359965514e-03,-2.556187759584e-03,-1.603172205930e-03
