t,w_julia,w_fem,w_matlab_aprfun3
0.05300000000000004,3.95895531069864e-6,3.7802e-6,6.225e-6
0.05400000000000004,4.13069565283203e-6,4.28513e-6,6.81e-6
0.05500000000000004,4.3068801525693715e-6,4.28513e-6,6.81e-6
0.05600000000000004,4.4873319822095496e-6,4.28513e-6,6.81e-6
0.057000000000000044,4.671851862001749e-6,4.82764e-6,7.42e-6
0.058000000000000045,4.860256544161209e-6,4.82764e-6,7.42e-6
0.059000000000000045,5.052416516832034e-6,5.40715e-6,8.052e-6
0.060000000000000046,5.248285901201433e-6,5.40715e-6,8.052e-6
0.06100000000000005,5.447918412080512e-6,5.40715e-6,8.052e-6
0.06200000000000005,5.651465334780591e-6,6.02002e-6,8.704e-6
0.06300000000000004,5.859154454844702e-6,6.02002e-6,8.704e-6
0.06400000000000004,6.071252289191029e-6,6.65932e-6,9.372e-6
0.06500000000000004,6.288015217054943e-6,6.65932e-6,9.372e-6
0.06600000000000004,6.5096375884270425e-6,6.65932e-6,9.372e-6
0.06700000000000005,6.736206081557483e-6,7.31858e-6,1.006e-5
0.06800000000000005,6.967669170973182e-6,7.31858e-6,1.006e-5
0.06900000000000005,7.203828505501737e-6,7.99466e-6,1.076e-5
0.07000000000000005,7.444355534492505e-6,7.99466e-6,1.076e-5
