t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
6.500000000000e-01,-4.452181523995e-03,3.722945776624e-04,1.030155659296e-02,-2.112386475762e-05,1.906806090709e-04,-2.306221436335e-07,-5.988717354661e-06,1.067196564560e-04,-3.625855067178e-06
6.600000000000e-01,5.497093100386e-04,3.715472865804e-03,1.593708958571e-02,-3.103183189162e-05,2.133775554550e-04,-4.512333828557e-07,-1.039683221117e-05,7.213674135164e-05,-6.481311839628e-06
6.700000000000e-01,5.889436406273e-03,7.173348321487e-03,2.102145703636e-02,-4.590978669738e-05,2.289608685847e-04,-8.637705993766e-07,-1.764947660971e-05,1.855191827989e-05,-1.135481956035e-05
6.800000000000e-01,1.130310098686e-02,1.065335486788e-02,2.523011511721e-02,-6.849741591225e-05,2.338047723746e-04,-1.618571545233e-06,-2.927908944388e-05,-5.820315152571e-05,-1.950061978654e-05
6.900000000000e-01,1.645791785466e-02,1.405844216755e-02,2.830453790286e-02,-1.045172915013e-04,2.237747467929e-04,-2.970328676908e-06,-4.839160199714e-05,-1.625457593198e-04,-3.283395067753e-05
7.000000000000e-01,2.104832718845e-02,1.729051551869e-02,3.007695662051e-02,-1.605502587698e-04,1.943043928381e-04,-5.340500230847e-06,-7.845726738283e-05,-2.990172180869e-04,-5.420422554170e-05
7.100000000000e-01,2.483142175611e-02,2.025397387425e-02,3.048470747665e-02,-2.454981873026e-04,1.405046823177e-04,-9.410087119967e-06,-1.242231907780e-04,-4.721316824526e-04,-8.773714028179e-05
7.200000000000e-01,2.755392297989e-02,2.285921073507e-02,2.957252429288e-02,-3.736771255258e-04,5.731093695277e-05,-1.625305209278e-05,-1.935201552537e-04,-6.861931473826e-04,-1.392382166999e-04
7.300000000000e-01,2.903979668519e-02,2.502590780591e-02,2.748289759650e-02,-5.643555841914e-04,-6.034082085943e-05,-2.752135696269e-05,-2.974036165318e-04,-9.450760863873e-04,-2.166327087568e-04
7.400000000000e-01,2.930877516775e-02,2.668599362818e-02,2.443632643406e-02,-8.337720456885e-04,-2.173038290097e-04,-4.569140530555e-05,-4.461574644924e-04,-1.251988321244e-03,-3.303919603460e-04
7.500000000000e-01,2.838934473347e-02,2.778613561505e-02,2.070461648676e-02,-1.202537825435e-03,-4.179853634968e-04,-7.437731207794e-05,-6.537365384278e-04,-1.609204874882e-03,-4.938649924613e-04
7.600000000000e-01,2.628918908947e-02,2.828965601622e-02,1.658111885235e-02,-1.707644017186e-03,-6.660940790663e-04,-1.187073869932e-04,-9.468460504141e-04,-2.017790365485e-03,-7.233993148198e-04
7.700000000000e-01,2.331375871791e-02,2.817781247424e-02,1.235187425131e-02,-2.358545950944e-03,-9.643752317471e-04,-1.857450937853e-04,-1.338421792395e-03,-2.477321832649e-03,-1.038102571083e-03
7.800000000000e-01,1.968060034995e-02,2.745038348895e-02,8.271076630785e-03,-3.170215060532e-03,-1.314344489589e-03,-2.849136427278e-04,-1.847767538960e-03,-2.985609110796e-03,-1.459075607605e-03
7.900000000000e-01,1.562370093237e-02,2.612554508698e-02,4.543258344001e-03,-4.160661004450e-03,-1.716034828093e-03,-4.283545767870e-04,-2.502934326905e-03,-3.538441735535e-03,-2.007949435251e-03
8.000000000000e-01,1.143946979444e-02,2.423907681904e-02,1.313353301781e-03,-5.320244423122e-03,-2.167754789828e-03,-6.311174441283e-04,-3.318451179919e-03,-4.129365241717e-03,-2.704595813956e-03
8.100000000000e-01,7.369663224418e-03,2.184292869542e-02,-1.335444862597e-03,-6.619193716365e-03,-2.665896022798e-03,-9.110447646885e-04,-4.295313821457e-03,-4.749510266189e-03,-3.563964446550e-03
8.200000000000e-01,3.617292416745e-03,1.900322981176e-02,-3.377141113957e-03,-8.019265281947e-03,-3.204771545817e-03,-1.288191858020e-03,-5.433522563148e-03,-5.387479167947e-03,-4.592133953311e-03
8.300000000000e-01,3.828083795441e-04,1.579785254766e-02,-4.833509294262e-03,-9.453599705860e-03,-3.776517185850e-03,-1.783615299717e-03,-6.721665850527e-03,-6.029313660778e-03,-5.781843968183e-03
8.400000000000e-01,-2.273357369443e-03,1.231362595894e-02,-5.761860367231e-03,-1.083107433187e-02,-4.371059908883e-03,-2.417388900890e-03,-8.107380765611e-03,-6.658557292303e-03,-7.107983558619e-03
8.500000000000e-01,-4.311139670770e-03,8.643353433606e-03,-6.242021786140e-03,-1.205559811527e-02,-4.976160139376e-03,-3.205773334053e-03,-9.533931205440e-03,-7.256416098036e-03,-8.523713709511e-03
8.600000000000e-01,-5.688487335081e-03,4.882731223815e-03,-6.364192737281e-03,-1.298815163236e-02,-5.577534196668e-03,-4.157581649709e-03,-1.091304555822e-02,-7.802032901474e-03,-9.958053191946e-03
8.700000000000e-01,-6.495297765385e-03,1.127328756846e-03,-6.218832910351e-03,-1.351613672267e-02,-6.159067600514e-03,-5.269946291260e-03,-1.213426283225e-02,-8.272883182419e-03,-1.131580594566e-02
8.800000000000e-01,-6.823083748007e-03,-2.530274624564e-03,-5.889194091716e-03,-1.354303774530e-02,-6.703109045331e-03,-6.523890028839e-03,-1.308641908534e-02,-8.645285435260e-03,-1.248060681342e-02
8.900000000000e-01,-6.753165998706e-03,-6.003090699683e-03,-5.446610243960e-03,-1.295609366047e-02,-7.190849388365e-03,-7.880305496954e-03,-1.363151351690e-02,-8.895032010150e-03,-1.332158164289e-02
9.000000000000e-01,-6.392495919427e-03,-9.211976664134e-03,-4.948284929287e-03,-1.166861323415e-02,-7.602782978346e-03,-9.277114487334e-03,-1.362015091697e-02,-8.998121099940e-03,-1.370365915453e-02
9.100000000000e-01,-5.858965183567e-03,-1.208747490020e-02,-4.437080670468e-03,-9.704009318681e-03,-7.919234018927e-03,-1.062845932515e-02,-1.298205443839e-02,-8.931593367985e-03,-1.350097779544e-02
9.200000000000e-01,-5.233890511648e-03,-1.457122568187e-02,-3.942717769765e-03,-7.085783622298e-03,-8.120944704808e-03,-1.182672607592e-02,-1.164808908295e-02,-8.674419548733e-03,-1.261218529663e-02
