t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
3.100000000000e-01,-3.736568606411e-10,-4.468085028527e-09,8.537250946753e-08,-4.766432562643e-13,5.584919784932e-10,-7.236122724300e-08,5.786943621830e-15,-1.695083734929e-10,-2.084241932728e-07
3.150000000000e-01,-4.876036889206e-10,-3.705079753646e-09,8.833212808058e-08,-1.105396035819e-12,5.996294084409e-10,-6.468359013108e-08,1.021445949752e-14,-1.734834380218e-10,-2.243855742364e-07
3.200000000000e-01,-5.888666521055e-10,-2.783598532197e-09,9.054441309934e-08,-1.910247405738e-12,6.070840270068e-10,-5.486991499203e-08,1.429679362945e-14,-1.780098395692e-10,-2.395588865385e-07
3.250000000000e-01,-6.640162835336e-10,-1.739176316149e-09,9.186529589282e-08,-2.871240503247e-12,5.716418154573e-10,-4.283905013390e-08,1.673636925246e-14,-1.825168461982e-10,-2.535992791344e-07
3.300000000000e-01,-6.922252547998e-10,-6.209110140284e-10,9.214817303750e-08,-3.943821258303e-12,4.854314989737e-10,-2.855010928572e-08,1.490836236171e-14,-1.872076203932e-10,-2.661517013306e-07
3.350000000000e-01,-6.620759529999e-10,5.114714288480e-10,9.124721716374e-08,-4.988055541911e-12,3.439895426076e-10,-1.200760216254e-08,5.607108276585e-15,-1.914970694062e-10,-2.768591509784e-07
3.400000000000e-01,-5.833668538065e-10,1.588405486915e-09,8.902121299896e-08,-5.842975387332e-12,1.469771021239e-10,6.734322778846e-09,-1.267762397270e-14,-1.959873841073e-10,-2.853716433821e-07
3.450000000000e-01,-4.735878596169e-10,2.535504279704e-09,8.533787473876e-08,-6.328662534405e-12,-9.837352460971e-11,2.756873142059e-08,-4.112965597777e-14,-1.995627001469e-10,-2.913556257543e-07
3.500000000000e-01,-3.649414820004e-10,3.275858286919e-09,8.007857131435e-08,-6.239856496993e-12,-3.789504237458e-10,5.033403588379e-08,-7.983517095967e-14,-2.019484487938e-10,-2.945035325525e-07
3.550000000000e-01,-3.062189463408e-10,3.734599418731e-09,7.314335129771e-08,-5.351718568131e-12,-6.737916402535e-10,7.481357193343e-08,-1.275139437356e-13,-2.035948038862e-10,-2.945431767401e-07
3.600000000000e-01,-4.052501793455e-10,3.846972320555e-09,6.445612489632e-08,-3.229895767759e-12,-9.512240128304e-10,1.007367454148e-07,-1.806442208534e-13,-2.013603143238e-10,-2.912466584472e-07
3.650000000000e-01,-8.136902606039e-10,3.557512410657e-09,5.396982591742e-08,3.873405381601e-13,-1.175722918944e-09,1.277818005360e-07,-2.298798447483e-13,-1.965516289999e-10,-2.844384520211e-07
3.700000000000e-01,-1.658570202141e-09,2.827686681033e-09,4.167133790093e-08,5.485598314255e-12,-1.303604219845e-09,1.555802067744e-07,-2.669507391219e-13,-1.873661117392e-10,-2.740023526302e-07
3.750000000000e-01,-3.100462150826e-09,1.635391014465e-09,2.758592548237e-08,1.205244261486e-11,-1.289586219749e-09,1.837226188393e-07,-2.857895525909e-13,-1.723369109350e-10,-2.598870122768e-07
3.800000000000e-01,-5.316707398080e-09,-2.802209678892e-11,1.178086450675e-08,1.993367552726e-11,-1.086980389104e-09,2.117663019409e-07,-2.841718195076e-13,-1.491974185394e-10,-2.421098330690e-07
3.850000000000e-01,-8.499931292097e-09,-2.169137876281e-09,-5.632096144700e-09,2.880786644671e-11,-6.584433693273e-10,2.392438365571e-07,-2.658438471627e-13,-1.176942335260e-10,-2.207590198046e-07
3.900000000000e-01,-1.309509938922e-08,-4.808462981594e-09,-2.449589747741e-08,3.799578865785e-11,2.552548947212e-11,2.656728653055e-07,-2.523559321379e-13,-7.504670109620e-11,-1.959936605296e-07
3.950000000000e-01,-1.936590166366e-08,-8.012825105913e-09,-4.460955068387e-08,4.604868934775e-11,9.768730378015e-10,2.905666128667e-07,-3.063136248291e-13,-1.825088610086e-11,-1.680417875740e-07
4.000000000000e-01,-2.745859243967e-08,-1.194774477236e-08,-6.573253577886e-08,5.150199598062e-11,2.182795008941e-09,3.134448710407e-07,-5.110584398488e-13,5.344695850600e-11,-1.371964399422e-07
4.050000000000e-01,-3.767843305377e-08,-1.694826217100e-08,-8.759334838993e-08,5.266509899309e-11,3.603490171620e-09,3.338450997457e-07,-9.816726668106e-13,1.419457384167e-10,-1.038098077085e-07
4.100000000000e-01,-5.039171873985e-08,-2.362355742531e-08,-1.099038471427e-07,4.763705866115e-11,5.168520886759e-09,3.513332849587e-07,-1.865817458887e-12,2.496732152967e-10,-6.828561524593e-08
4.150000000000e-01,-6.604595140678e-08,-3.300790624146e-08,-1.323818484989e-07,3.434942209098e-11,6.771910523791e-09,3.655142089886e-07,-3.344751338126e-12,3.762012217199e-10,-3.106997646296e-08
4.200000000000e-01,-8.602220107254e-08,-4.675689684554e-08,-1.547854929075e-07,8.328937212099e-12,8.276691874799e-09,3.760408142785e-07,-5.841942654470e-12,5.215908625803e-10,7.358982551618e-09
4.250000000000e-01,-1.113619691422e-07,-6.742143138874e-08,-1.769647470361e-07,-3.232084530503e-11,9.516201550734e-09,3.826223168140e-07,-9.670599062616e-12,6.816779030791e-10,4.650242492611e-08
4.300000000000e-01,-1.432224606454e-07,-9.879819732354e-08,-1.989373939095e-07,-8.792767443731e-11,1.030582931597e-08,3.850308525725e-07,-1.505030782193e-11,8.513840719693e-10,8.585262795420e-08
4.350000000000e-01,-1.835597773819e-07,-1.463984363139e-07,-2.210004846543e-07,-1.589346356485e-10,1.045241593516e-08,3.831064010166e-07,-2.227391297857e-11,1.020694613578e-09,1.249049675362e-07
4.400000000000e-01,-2.349097465593e-07,-2.180439089160e-07,-2.438918302744e-07,-2.447929494157e-10,9.770548435964e-09,3.767598704492e-07,-3.162934060460e-11,1.173278259254e-09,1.631696419386e-07
4.450000000000e-01,-3.004800727644e-07,-3.246265036510e-07,-2.690216126672e-07,-3.437805316836e-10,8.104349651535e-09,3.659742418628e-07,-4.339623163220e-11,1.287268235616e-09,2.001827551825e-07
