t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
4.200000000000e-01,-4.675689684554e-08,-1.547854929075e-07,1.080285960619e-07,8.276691874799e-09,3.760408142785e-07,-3.677641224037e-07,5.215908625803e-10,7.358982551618e-09,-6.837391689038e-09
4.250000000000e-01,-6.742143138874e-08,-1.769647470361e-07,1.095433156474e-07,9.516201550734e-09,3.826223168140e-07,-3.731061152633e-07,6.816779030791e-10,4.650242492611e-08,-4.582074702303e-08
4.300000000000e-01,-9.879819732354e-08,-1.989373939095e-07,1.001391965860e-07,1.030582931597e-08,3.850308525725e-07,-3.747250232565e-07,8.513840719693e-10,8.585262795420e-08,-8.500124388223e-08
4.350000000000e-01,-1.463984363139e-07,-2.210004846543e-07,7.460204834035e-08,1.045241593516e-08,3.831064010166e-07,-3.726539850814e-07,1.020694613578e-09,1.249049675362e-07,-1.238842729226e-07
4.400000000000e-01,-2.180439089160e-07,-2.438918302744e-07,2.584792135838e-08,9.770548435964e-09,3.767598704492e-07,-3.669893220132e-07,1.173278259254e-09,1.631696419386e-07,-1.619963636793e-07
4.450000000000e-01,-3.246265036510e-07,-2.690216126672e-07,-5.560489098381e-08,8.104349651535e-09,3.659742418628e-07,-3.578698922113e-07,1.287268235616e-09,2.001827551825e-07,-1.988954869469e-07
4.500000000000e-01,-4.810714272628e-07,-2.988009486092e-07,-1.822704786535e-07,5.346096643993e-09,3.508037520018e-07,-3.454576553578e-07,1.330452701276e-09,2.355163938294e-07,-2.341859411282e-07
4.550000000000e-01,-7.075311495295e-07,-3.371019637451e-07,-3.704291857844e-07,1.459663520731e-09,3.313711701539e-07,-3.299115066331e-07,1.259161840817e-09,2.687873661836e-07,-2.675282043428e-07
4.600000000000e-01,-1.030862750032e-06,-3.898926350155e-07,-6.409701150169e-07,-3.496043369150e-09,3.078632798640e-07,-3.113593232332e-07,1.016033173463e-09,2.996643267054e-07,-2.986482935320e-07
4.650000000000e-01,-1.486433052837e-06,-4.661005125369e-07,-1.020332540301e-06,-9.351808496385e-09,2.805247248808e-07,-2.898765333771e-07,5.262592460387e-10,3.278730739261e-07,-3.273468146801e-07
4.700000000000e-01,-2.120303190288e-06,-5.787712977218e-07,-1.541531892566e-06,-1.581382505565e-08,2.496504352006e-07,-2.654642602562e-07,-3.062147479788e-10,3.531998787870e-07,-3.535060935350e-07
4.750000000000e-01,-2.991838202397e-06,-7.465990343016e-07,-2.245239168095e-06,-2.245793870184e-08,2.155768895985e-07,-2.380348283003e-07,-1.599340693483e-09,3.754927748884e-07,-3.770921155819e-07
4.800000000000e-01,-4.176808139190e-06,-9.959174982169e-07,-3.180890640973e-06,-2.873649202030e-08,1.786724723387e-07,-2.074089643590e-07,-3.498745864525e-09,3.946608229817e-07,-3.981595688462e-07
4.850000000000e-01,-5.771018111781e-06,-1.363254203871e-06,-4.407763907910e-06,-3.399700532451e-08,1.393272440604e-07,-1.733242493849e-07,-6.180368615999e-09,4.106714403504e-07,-4.168518089664e-07
4.900000000000e-01,-7.894516918090e-06,-1.898563248350e-06,-5.995953669740e-06,-3.751051170563e-08,9.794237790155e-08,-1.354528896072e-07,-9.848966251848e-09,4.235459557679e-07,-4.333949220198e-07
4.950000000000e-01,-1.069642930238e-05,-2.669254256320e-06,-8.027175046064e-06,-3.852137959646e-08,5.491960385724e-08,-9.344098345370e-08,-1.474336328291e-08,4.333536150175e-07,-4.480969783004e-07
5.000000000000e-01,-1.436042005816e-05,-3.765155356121e-06,-1.059526470204e-05,-3.630150193539e-08,1.065089005061e-08,-4.695239198600e-08,-2.112963872914e-08,4.402043141161e-07,-4.613339528453e-07
5.050000000000e-01,-1.911081575690e-05,-5.304555725886e-06,-1.380626003101e-05,-3.022272427573e-08,-3.449136477265e-08,4.268640496919e-09,-2.929816116612e-08,4.442403720321e-07,-4.735385331982e-07
5.100000000000e-01,-2.521935511099e-05,-7.441461533335e-06,-1.777789357765e-05,-1.983479952214e-08,-8.016337301473e-08,6.032857349259e-08,-3.955487092414e-08,4.456276693388e-07,-4.851825402630e-07
5.150000000000e-01,-3.301252577078e-05,-1.037419890520e-05,-2.263832686558e-05,-4.943053243322e-09,-1.260580281313e-07,1.211149748880e-07,-5.220173483870e-08,4.445464750258e-07,-4.967482098645e-07
