t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
2.000000000000e-01,-4.573252564124e-10,7.542083939258e-09,-7.999409195671e-09,2.016501838195e-11,-1.544936912267e-08,1.546953414105e-08,-4.208056867097e-10,-3.501340370010e-09,3.080534683300e-09
2.050000000000e-01,-5.406644418000e-10,8.953069477533e-09,-9.493733919333e-09,-5.089750434188e-11,-1.816969662044e-08,1.811879911610e-08,-4.914873929960e-10,-4.956185481452e-09,4.464698088456e-09
2.100000000000e-01,-6.353584736321e-10,1.056647849518e-08,-1.120183696881e-08,-1.427485682181e-10,-2.121846893560e-08,2.107572036738e-08,-5.715973268029e-10,-6.800145094672e-09,6.228547767869e-09
2.150000000000e-01,-7.424024761672e-10,1.239904440838e-08,-1.314144688455e-08,-2.579853758239e-10,-2.460282569113e-08,2.434484031530e-08,-6.618152127750e-10,-9.102021492648e-09,8.440206279873e-09
2.200000000000e-01,-8.635163280491e-10,1.446653831407e-08,-1.533005464212e-08,-3.991393695081e-10,-2.832224727337e-08,2.792310790387e-08,-7.630247247466e-10,-1.193565540386e-08,1.117263067911e-08
2.250000000000e-01,-1.000686189251e-09,1.678321327260e-08,-1.778389946185e-08,-5.686737397615e-10,-3.236686662274e-08,3.179819288298e-08,-8.762410983204e-10,-1.537870775262e-08,1.450246665430e-08
2.300000000000e-01,-1.156295901885e-09,1.936117086834e-08,-2.051746677022e-08,-7.685321075070e-10,-3.671574967429e-08,3.594721756679e-08,-1.002410249178e-09,-1.951100689803e-08,1.850859664885e-08
2.350000000000e-01,-1.332887916171e-09,2.220965819632e-08,-2.354254611249e-08,-1.000184533822e-09,-4.133521361571e-08,4.033502908189e-08,-1.142329350337e-09,-2.441245460830e-08,2.327012525796e-08
2.400000000000e-01,-1.533450431945e-09,2.533432052204e-08,-2.686777095398e-08,-1.264728254587e-09,-4.617725885753e-08,4.491253060295e-08,-1.297072308983e-09,-3.016054150036e-08,2.886346919138e-08
2.450000000000e-01,-1.761386409969e-09,2.873637090798e-08,-3.049775731795e-08,-1.562471251596e-09,-5.117818274711e-08,4.961571149552e-08,-1.467787512018e-09,-3.682738435105e-08,3.535959683904e-08
