t,x,p_dibem,p_exact,error
2.200000000000e+00,-6.000000000000e-01,1.970640007173e-02,-2.869542565052e-05,1.973509549738e-02
2.200000000000e+00,-4.000000000000e-01,-6.577831350895e-03,-2.398784408618e-05,-6.553843506809e-03
2.200000000000e+00,-2.000000000000e-01,-1.396708526021e-02,-2.162912887562e-05,-1.394545613133e-02
2.200000000000e+00,7.632783294298e-17,-3.875305855323e-03,-2.090843333109e-05,-3.854397421992e-03
2.200000000000e+00,2.000000000000e-01,-1.396708521810e-02,-2.162912887563e-05,-1.394545608922e-02
2.200000000000e+00,4.000000000000e-01,-6.577831076418e-03,-2.398784408618e-05,-6.553843232332e-03
2.200000000000e+00,6.000000000000e-01,1.970640035874e-02,-2.869542565052e-05,1.973509578440e-02
2.200000000000e+00,8.000000000000e-01,-1.095990214785e-02,-3.748153379708e-05,-1.092242061406e-02
2.200000000000e+00,1.000000000000e+00,-1.583763675581e-03,-5.470588121337e-05,-1.529057794367e-03
2.200000000000e+00,1.200000000000e+00,8.770234512214e-03,-9.341126645176e-05,8.863645778666e-03
2.200000000000e+00,1.400000000000e+00,-3.215485881219e-03,-2.078266281688e-04,-3.007659253050e-03
3.300000000000e+00,-1.400000000000e+00,-2.858165299254e-03,-1.087959836797e-05,-2.847285700887e-03
3.300000000000e+00,-1.200000000000e+00,-8.613117283117e-03,-8.847989189878e-06,-8.604269293927e-03
3.300000000000e+00,-1.000000000000e+00,-3.937994891352e-04,-7.495834873097e-06,-3.863036542621e-04
3.300000000000e+00,-8.000000000000e-01,8.719145091776e-03,-6.580308603177e-06,8.725725400379e-03
3.300000000000e+00,-6.000000000000e-01,-1.931186241260e-02,-5.964412057965e-06,-1.930589800055e-02
3.300000000000e+00,-4.000000000000e-01,-1.089440278871e-02,-5.568508755202e-06,-1.088883427996e-02
3.300000000000e+00,-2.000000000000e-01,5.222684723846e-03,-5.346753580826e-06,5.228031477427e-03
3.300000000000e+00,7.632783294298e-17,-1.313130988711e-02,-5.275302351308e-06,-1.312603458476e-02
3.300000000000e+00,2.000000000000e-01,5.222684607154e-03,-5.346753580826e-06,5.228031360734e-03
3.300000000000e+00,4.000000000000e-01,-1.089440273016e-02,-5.568508755202e-06,-1.088883422140e-02
3.300000000000e+00,6.000000000000e-01,-1.931186277620e-02,-5.964412057966e-06,-1.930589836414e-02
3.300000000000e+00,8.000000000000e-01,8.719144604069e-03,-6.580308603177e-06,8.725724912672e-03
3.300000000000e+00,1.000000000000e+00,-3.937996630401e-04,-7.495834873097e-06,-3.863038281670e-04
3.300000000000e+00,1.200000000000e+00,-8.613117538341e-03,-8.847989189878e-06,-8.604269549151e-03
3.300000000000e+00,1.400000000000e+00,-2.858165447257e-03,-1.087959836797e-05,-2.847285848889e-03
4.000000000000e+00,-1.400000000000e+00,1.343993197967e-02,-4.437025581622e-06,1.344436900525e-02
4.000000000000e+00,-1.200000000000e+00,1.609522932108e-02,-3.907062776887e-06,1.609913638385e-02
4.000000000000e+00,-1.000000000000e+00,-1.973796312537e-02,-3.520109068264e-06,-1.973444301630e-02
4.000000000000e+00,-8.000000000000e-01,-1.357769672315e-02,-3.238976372948e-06,-1.357445774678e-02
4.000000000000e+00,-6.000000000000e-01,-8.746108244043e-03,-3.039647824309e-06,-8.743068596219e-03
4.000000000000e+00,-4.000000000000e-01,-7.462641654362e-03,-2.906635545871e-06,-7.459735018816e-03
4.000000000000e+00,-2.000000000000e-01,-1.607337422115e-03,-2.830319236101e-06,-1.604507102879e-03
4.000000000000e+00,7.632783294298e-17,-1.133657396606e-02,-2.805438483398e-06,-1.133376852758e-02
4.000000000000e+00,2.000000000000e-01,-1.607337229119e-03,-2.830319236100e-06,-1.604506909883e-03
4.000000000000e+00,4.000000000000e-01,-7.462641124463e-03,-2.906635545871e-06,-7.459734488917e-03
4.000000000000e+00,6.000000000000e-01,-8.746107416845e-03,-3.039647824309e-06,-8.743067769020e-03
4.000000000000e+00,8.000000000000e-01,-1.357769546792e-02,-3.238976372948e-06,-1.357445649155e-02
4.000000000000e+00,1.000000000000e+00,-1.973796180118e-02,-3.520109068264e-06,-1.973444169211e-02
4.000000000000e+00,1.200000000000e+00,1.609523044684e-02,-3.907062776887e-06,1.609913750962e-02
4.000000000000e+00,1.400000000000e+00,1.343993302373e-02,-4.437025581622e-06,1.344437004931e-02
