t,axis,s,p_dibem,p_exact,error
4.400000000000e-01,x,1.440000000000e+00,2.772572979703e-03,1.683851816552e-07,2.772404594521e-03
4.400000000000e-01,x,1.453333333333e+00,2.716998885117e-03,1.937204464315e-07,2.716805164671e-03
4.400000000000e-01,x,1.466666666667e+00,2.648078232265e-03,2.168533651149e-07,2.647861378900e-03
4.400000000000e-01,x,1.480000000000e+00,2.567118544611e-03,2.372986486954e-07,2.566881245962e-03
4.400000000000e-01,x,1.493333333333e+00,2.475422170868e-03,2.547004617938e-07,2.475167470406e-03
4.400000000000e-01,x,1.506666666667e+00,2.374285766739e-03,2.688112304166e-07,2.374016955508e-03
4.400000000000e-01,x,1.520000000000e+00,2.264999793115e-03,2.794629597477e-07,2.264720330155e-03
4.400000000000e-01,x,1.533333333333e+00,2.148848030970e-03,2.865385979550e-07,2.148561492372e-03
4.400000000000e-01,x,1.546666666667e+00,2.027107113576e-03,2.899505856603e-07,2.026817162991e-03
4.400000000000e-01,x,1.560000000000e+00,1.901046076670e-03,2.896319222248e-07,1.900756444748e-03
4.400000000000e-01,x,1.573333333333e+00,1.771925927542e-03,2.855422000629e-07,1.771640385342e-03
4.400000000000e-01,x,1.586666666667e+00,1.640999234495e-03,2.776876796224e-07,1.640721546815e-03
4.400000000000e-01,x,1.600000000000e+00,1.509509737879e-03,2.661512742530e-07,1.509243586605e-03
4.400000000000e-01,x,1.613333333333e+00,1.378691984670e-03,2.511259330895e-07,1.378440858737e-03
4.400000000000e-01,x,1.626666666667e+00,1.249770988492e-03,2.329438293588e-07,1.249538044662e-03
4.400000000000e-01,x,1.640000000000e+00,1.123961917497e-03,2.120941908074e-07,1.123749823306e-03
4.400000000000e-01,x,1.653333333333e+00,1.002469812660e-03,1.892244533814e-07,1.002280588207e-03
4.400000000000e-01,x,1.666666666667e+00,8.864893398413e-04,1.651222915527e-07,8.863242175498e-04
4.400000000000e-01,x,1.680000000000e+00,7.772045791594e-04,1.406793979961e-07,7.770638997614e-04
4.400000000000e-01,x,1.693333333333e+00,6.757888562202e-04,1.168409922751e-07,6.756720152279e-04
4.400000000000e-01,x,1.706666666667e+00,5.834046206716e-04,9.454734231990e-08,5.833100733292e-04
4.400000000000e-01,x,1.720000000000e+00,5.011823668155e-04,7.467467825586e-08,5.011076921373e-04
4.400000000000e-01,x,1.733333333333e+00,4.295474668876e-04,5.798262241658e-08,4.294894842652e-04
4.400000000000e-01,x,1.746666666667e+00,3.680778246684e-04,4.507378726113e-08,3.680327508811e-04
4.400000000000e-01,x,1.760000000000e+00,3.162908119398e-04,3.636887721935e-08,3.162544430626e-04
4.400000000000e-01,x,1.773333333333e+00,2.736933328219e-04,3.209797814199e-08,2.736612348437e-04
4.400000000000e-01,x,1.786666666667e+00,2.397822069372e-04,3.230626990805e-08,2.397499006673e-04
4.400000000000e-01,x,1.800000000000e+00,2.140447049742e-04,3.687059506689e-08,2.140078343791e-04
4.400000000000e-01,x,1.813333333333e+00,1.959592706979e-04,4.552242986790e-08,1.959137482680e-04
4.400000000000e-01,x,1.826666666667e+00,1.849964714918e-04,5.787288593455e-08,1.849385986059e-04
4.400000000000e-01,x,1.840000000000e+00,1.806202283782e-04,7.343626649529e-08,1.805467921117e-04
4.400000000000e-01,x,1.853333333333e+00,1.822893861683e-04,9.165010647850e-08,1.821977360618e-04
4.400000000000e-01,x,1.866666666667e+00,1.894596926934e-04,1.118911717120e-07,1.893478015217e-04
4.400000000000e-01,x,1.880000000000e+00,2.015862617374e-04,1.334882286640e-07,2.014527735087e-04
4.400000000000e-01,x,1.893333333333e+00,2.181265940255e-04,1.557332752796e-07,2.179708607502e-04
4.400000000000e-01,x,1.906666666667e+00,2.385442184657e-04,1.778932337870e-07,2.383663252319e-04
4.400000000000e-01,x,1.920000000000e+00,2.623129868420e-04,1.992238846551e-07,2.621137629574e-04
4.400000000000e-01,x,1.933333333333e+00,2.889220024069e-04,2.189872139617e-07,2.887030151930e-04
4.400000000000e-01,x,1.946666666667e+00,3.178810812000e-04,2.364725610033e-07,3.176446086390e-04
4.400000000000e-01,x,1.960000000000e+00,3.487265378446e-04,2.510211882816e-07,3.484755166563e-04
4.400000000000e-01,x,1.973333333333e+00,3.810269663701e-04,2.620532976607e-07,3.807649130724e-04
4.400000000000e-01,x,1.986666666667e+00,4.143885784006e-04,2.690961398795e-07,4.141194822607e-04
4.400000000000e-01,x,2.000000000000e+00,4.484596026213e-04,2.718116855170e-07,4.481877909358e-04
4.400000000000e-01,y,-2.000000000000e+00,-9.531790970443e-05,-1.528113328754e-06,-9.378979637567e-05
4.400000000000e-01,y,-1.986666666667e+00,-1.851555200519e-04,-1.713719094424e-06,-1.834418009574e-04
4.400000000000e-01,y,-1.973333333333e+00,-2.721227050386e-04,-1.830748459040e-06,-2.702919565795e-04
4.400000000000e-01,y,-1.960000000000e+00,-3.556647365244e-04,-1.871422561314e-06,-3.537933139630e-04
4.400000000000e-01,y,-1.946666666667e+00,-4.351791639948e-04,-1.834327070899e-06,-4.333448369239e-04
4.400000000000e-01,y,-1.933333333333e+00,-5.100197705980e-04,-1.724527377640e-06,-5.082952432204e-04
4.400000000000e-01,y,-1.920000000000e+00,-5.795013793158e-04,-1.552833673528e-06,-5.779485456423e-04
4.400000000000e-01,y,-1.906666666667e+00,-6.429051055149e-04,-1.334347130347e-06,-6.415707583845e-04
4.400000000000e-01,y,-1.893333333333e+00,-6.994836969291e-04,-1.086545836239e-06,-6.983971510929e-04
4.400000000000e-01,y,-1.880000000000e+00,-7.484666865102e-04,-8.272401875771e-07,-7.476394463227e-04
4.400000000000e-01,y,-1.866666666667e+00,-7.890651792208e-04,-5.727269861503e-07,-7.884924522347e-04
4.400000000000e-01,y,-1.853333333333e+00,-8.204761783934e-04,-3.364028473204e-07,-8.201397755461e-04
4.400000000000e-01,y,-1.840000000000e+00,-8.418864221975e-04,-1.279810885954e-07,-8.417584411089e-04
4.400000000000e-01,y,-1.826666666667e+00,-8.524757431183e-04,4.667661288394e-08,-8.525224197311e-04
4.400000000000e-01,y,-1.813333333333e+00,-8.514199871672e-04,1.852187611589e-07,-8.516052059284e-04
4.400000000000e-01,y,-1.800000000000e+00,-8.378935401515e-04,2.881319014853e-07,-8.381816720530e-04
4.400000000000e-01,y,-1.786666666667e+00,-8.110715099844e-04,3.579375798532e-07,-8.114294475642e-04
4.400000000000e-01,y,-1.773333333333e+00,-7.701316105573e-04,3.984298031867e-07,-7.705300403604e-04
4.400000000000e-01,y,-1.760000000000e+00,-7.142557877506e-04,4.140640564279e-07,-7.146698518070e-04
4.400000000000e-01,y,-1.746666666667e+00,-6.426316218278e-04,4.095395192542e-07,-6.430411613470e-04
4.400000000000e-01,y,-1.733333333333e+00,-5.544535345925e-04,3.895585595567e-07,-5.548430931520e-04
4.400000000000e-01,y,-1.720000000000e+00,-4.489238248907e-04,3.587146492016e-07,-4.492825395399e-04
4.400000000000e-01,y,-1.706666666667e+00,-3.253213140905e-04,3.214536039303e-07,-3.256427676944e-04
4.400000000000e-01,y,-1.693333333333e+00,-1.840725254076e-04,2.820661693198e-07,-1.843545915769e-04
4.400000000000e-01,y,-1.680000000000e+00,-2.655854911346e-05,2.446901017965e-07,-2.680323921526e-05
4.400000000000e-01,y,-1.666666666667e+00,1.458002968636e-04,2.133150370837e-07,1.455869818265e-04
4.400000000000e-01,y,-1.653333333333e+00,3.315726460229e-04,1.917864227577e-07,3.313808596001e-04
4.400000000000e-01,y,-1.640000000000e+00,5.293157692581e-04,1.837953654638e-07,5.291319738926e-04
4.400000000000e-01,y,-1.626666666667e+00,7.375753473345e-04,1.928254549273e-07,7.373825218795e-04
4.400000000000e-01,y,-1.613333333333e+00,9.548853229005e-04,2.220150863531e-07,9.546633078141e-04
4.400000000000e-01,y,-1.600000000000e+00,1.179767825401e-03,2.738939609275e-07,1.179493931440e-03
4.400000000000e-01,y,-1.586666666667e+00,1.410733162947e-03,3.499711595124e-07,1.410383191787e-03
4.400000000000e-01,y,-1.573333333333e+00,1.646279875237e-03,4.501894882604e-07,1.645829685749e-03
4.400000000000e-01,y,-1.560000000000e+00,1.884894842096e-03,5.723103322080e-07,1.884322531764e-03
4.400000000000e-01,y,-1.546666666667e+00,2.125053442489e-03,7.113434092237e-07,2.124342099079e-03
4.400000000000e-01,y,-1.533333333333e+00,2.365219759211e-03,8.591722266455e-07,2.364360586984e-03
4.400000000000e-01,y,-1.520000000000e+00,2.603846824602e-03,1.004534999050e-06,2.602842289603e-03
4.400000000000e-01,y,-1.506666666667e+00,2.839376903324e-03,1.133492886738e-06,2.838243410437e-03
4.400000000000e-01,y,-1.493333333333e+00,3.070241808369e-03,1.230450713206e-06,3.069011357656e-03
4.400000000000e-01,y,-1.480000000000e+00,3.294863246868e-03,1.279697176822e-06,3.293583549691e-03
4.400000000000e-01,y,-1.466666666667e+00,3.511653193006e-03,1.267318531965e-06,3.510385874474e-03
4.400000000000e-01,y,-1.453333333333e+00,3.719014285490e-03,1.183235050037e-06,3.717831050440e-03
4.400000000000e-01,y,-1.440000000000e+00,3.915340247557e-03,1.023038668662e-06,3.914317208889e-03
4.400000000000e-01,y,-1.426666666667e+00,4.099016328282e-03,7.892946277538e-07,4.098227033654e-03
4.400000000000e-01,y,-1.413333333333e+00,4.268419764009e-03,4.920212749948e-07,4.267927742734e-03
4.400000000000e-01,y,-1.400000000000e+00,4.421920259600e-03,1.481781090986e-07,4.421772081491e-03
4.400000000000e-01,y,-1.386666666667e+00,4.557880489468e-03,-2.198454475203e-07,4.558100334915e-03
4.400000000000e-01,y,-1.373333333333e+00,4.674656619043e-03,-5.865699250102e-07,4.675243188968e-03
4.400000000000e-01,y,-1.360000000000e+00,4.770598847584e-03,-9.262672243591e-07,4.771525114808e-03
4.400000000000e-01,y,-1.346666666667e+00,4.844051973913e-03,-1.215876736150e-06,4.845267850649e-03
4.400000000000e-01,y,-1.333333333333e+00,4.893355987036e-03,-1.437550204518e-06,4.894793537240e-03
4.400000000000e-01,y,-1.320000000000e+00,4.916846683939e-03,-1.580446831774e-06,4.918427130770e-03
4.400000000000e-01,y,-1.306666666667e+00,4.912856317445e-03,-1.641539918643e-06,4.914497857364e-03
4.400000000000e-01,y,-1.293333333333e+00,4.879714277225e-03,-1.625377220929e-06,4.881339654446e-03
4.400000000000e-01,y,-1.280000000000e+00,4.815747807424e-03,-1.542918723035e-06,4.817290726147e-03
4.400000000000e-01,y,-1.266666666667e+00,4.719282764796e-03,-1.409718451229e-06,4.720692483247e-03
4.400000000000e-01,y,-1.253333333333e+00,4.588644421311e-03,-1.243793242755e-06,4.589888214554e-03
4.400000000000e-01,y,-1.240000000000e+00,4.422158315555e-03,-1.063520881766e-06,4.423221836437e-03
4.400000000000e-01,y,-1.226666666667e+00,4.218151157454e-03,-8.858419269984e-07,4.219036999381e-03
4.400000000000e-01,y,-1.213333333333e+00,3.974951790835e-03,-7.249287251143e-07,3.975676719560e-03
4.400000000000e-01,y,-1.200000000000e+00,3.690892218629e-03,-5.913642825849e-07,3.691483582912e-03
4.400000000000e-01,y,-1.186666666667e+00,3.364308695452e-03,-4.917743323577e-07,3.364800469784e-03
4.400000000000e-01,y,-1.173333333333e+00,2.993542892312e-03,-4.288001055702e-07,2.993971692418e-03
4.400000000000e-01,y,-1.160000000000e+00,2.576943138211e-03,-4.012944538688e-07,2.577344432665e-03
4.400000000000e-01,y,-1.146666666667e+00,2.112865743307e-03,-4.046618801476e-07,2.113270405187e-03
4.400000000000e-01,y,-1.133333333333e+00,1.599996700217e-03,-4.313229153317e-07,1.600428023133e-03
4.400000000000e-01,y,-1.120000000000e+00,1.040179441024e-03,-4.713379960998e-07,1.040650779020e-03
4.400000000000e-01,y,-1.106666666667e+00,4.370558307240e-04,-5.132502429754e-07,4.375690809670e-04
4.400000000000e-01,y,-1.093333333333e+00,-2.056975901137e-04,-5.451849365736e-07,-2.051524051772e-04
4.400000000000e-01,y,-1.080000000000e+00,-8.843883093126e-04,-5.561765062147e-07,-8.838321328064e-04
4.400000000000e-01,y,-1.066666666667e+00,-1.595305943029e-03,-5.375994273952e-07,-1.594768343602e-03
4.400000000000e-01,y,-1.053333333333e+00,-2.334720227533e-03,-4.844891043320e-07,-2.334235738428e-03
4.400000000000e-01,y,-1.040000000000e+00,-3.098878900363e-03,-3.964885082452e-07,-3.098482411855e-03
4.400000000000e-01,y,-1.026666666667e+00,-3.884005468897e-03,-2.781741144952e-07,-3.883727294782e-03
4.400000000000e-01,y,-1.013333333333e+00,-4.686296864999e-03,-1.386093866978e-07,-4.686158255613e-03
4.400000000000e-01,y,-1.000000000000e+00,-5.501920984912e-03,9.870655759882e-09,-5.501930855567e-03
4.400000000000e-01,y,-9.866666666667e-01,-6.327014114340e-03,1.534634525098e-07,-6.327167577793e-03
4.400000000000e-01,y,-9.733333333333e-01,-7.157678239457e-03,2.789634942903e-07,-7.157957202951e-03
4.400000000000e-01,y,-9.600000000000e-01,-7.989978245392e-03,3.756866517693e-07,-7.990353932044e-03
4.400000000000e-01,y,-9.466666666667e-01,-8.819939004830e-03,4.368802518222e-07,-8.820375885082e-03
4.400000000000e-01,y,-9.333333333333e-01,-9.643542360440e-03,4.603662226621e-07,-9.644002726663e-03
4.400000000000e-01,y,-9.200000000000e-01,-1.045672400611e-02,4.483463597735e-07,-1.045717235247e-02
4.400000000000e-01,y,-9.066666666667e-01,-1.125537027336e-02,4.064894421148e-07,-1.125577676280e-02
4.400000000000e-01,y,-8.933333333333e-01,-1.203531483099e-02,3.425677773053e-07,-1.203565739876e-02
4.400000000000e-01,y,-8.800000000000e-01,-1.279233530745e-02,2.649800048585e-07,-1.279260028745e-02
4.400000000000e-01,y,-8.666666666667e-01,-1.352214984770e-02,1.814774971004e-07,-1.352233132519e-02
4.400000000000e-01,y,-8.533333333333e-01,-1.422041361799e-02,9.831907039316e-08,-1.422051193706e-02
4.400000000000e-01,y,-8.400000000000e-01,-1.488271527453e-02,1.994604360717e-08,-1.488273522058e-02
4.400000000000e-01,y,-8.266666666667e-01,-1.550457341397e-02,-5.086489964053e-08,-1.550452254907e-02
4.400000000000e-01,y,-8.133333333333e-01,-1.608143302651e-02,-1.125183914767e-07,-1.608132050812e-02
4.400000000000e-01,y,-8.000000000000e-01,-1.660866197458e-02,-1.639905730122e-07,-1.660849798401e-02
4.400000000000e-01,y,-7.866666666667e-01,-1.708154752293e-02,-2.043010920896e-07,-1.708134322184e-02
4.400000000000e-01,y,-7.733333333333e-01,-1.749529294836e-02,-2.322340071897e-07,-1.749506071436e-02
4.400000000000e-01,y,-7.600000000000e-01,-1.784501426012e-02,-2.464008230446e-07,-1.784476785930e-02
4.400000000000e-01,y,-7.466666666667e-01,-1.812573706417e-02,-2.456474459349e-07,-1.812549141672e-02
4.400000000000e-01,y,-7.333333333333e-01,-1.833239360717e-02,-2.297139243221e-07,-1.833216389325e-02
4.400000000000e-01,y,-7.200000000000e-01,-1.845982003791e-02,-1.999790924916e-07,-1.845962005882e-02
4.400000000000e-01,y,-7.066666666667e-01,-1.850275392564e-02,-1.600820628172e-07,-1.850259384358e-02
4.400000000000e-01,y,-6.933333333333e-01,-1.845583207663e-02,-1.162325791215e-07,-1.845571584405e-02
4.400000000000e-01,y,-6.800000000000e-01,-1.831358869068e-02,-7.712963374762e-08,-1.831351156104e-02
4.400000000000e-01,y,-6.666666666667e-01,-1.807045390050e-02,-5.363512683015e-08,-1.807040026538e-02
4.400000000000e-01,y,-6.533333333333e-01,-1.772075273641e-02,-5.874288081327e-08,-1.772069399353e-02
4.400000000000e-01,y,-6.400000000000e-01,-1.725870455845e-02,-1.090196757694e-07,-1.725859553878e-02
4.400000000000e-01,y,-6.266666666667e-01,-1.667842299713e-02,-2.297067629371e-07,-1.667819329036e-02
4.400000000000e-01,y,-6.133333333333e-01,-1.597391644177e-02,-4.672719322445e-07,-1.597344916984e-02
4.400000000000e-01,y,-6.000000000000e-01,-1.513908911376e-02,-9.156965634378e-07,-1.513817341720e-02
4.400000000000e-01,y,-5.866666666667e-01,-1.416774275868e-02,-1.766516097933e-06,-1.416597624258e-02
4.400000000000e-01,y,-5.733333333333e-01,-1.305357898836e-02,-3.397858238374e-06,-1.305018113013e-02
4.400000000000e-01,y,-5.600000000000e-01,-1.179173508185e-02,-6.524320645778e-06,-1.178521076120e-02
4.400000000000e-01,y,-5.466666666667e-01,-1.038671417403e-02,-1.243656242923e-05,-1.037427761160e-02
4.400000000000e-01,y,-5.333333333333e-01,-8.846535318144e-03,-2.336461509081e-05,-8.823170703053e-03
4.400000000000e-01,y,-5.200000000000e-01,-7.179140876848e-03,-4.299782215555e-05,-7.136143054693e-03
4.400000000000e-01,y,-5.066666666667e-01,-5.392395339508e-03,-7.718037442780e-05,-5.315214965080e-03
4.400000000000e-01,y,-4.933333333333e-01,-3.494091983334e-03,-1.347661907040e-04,-3.359325792630e-03
4.400000000000e-01,y,-4.800000000000e-01,-1.491960282703e-03,-2.285520483023e-04,-1.263408234401e-03
4.400000000000e-01,y,-4.666666666667e-01,6.063259370986e-04,-3.761089365381e-04,9.824348736367e-04
4.400000000000e-01,y,-4.533333333333e-01,2.793139609551e-03,-6.002037865976e-04,3.393343396148e-03
4.400000000000e-01,y,-4.400000000000e-01,5.060890811733e-03,-9.283685003710e-04,5.989259312104e-03
4.400000000000e-01,y,-4.266666666667e-01,7.402016439591e-03,-1.391073243517e-03,8.793089683108e-03
4.400000000000e-01,y,-4.133333333333e-01,9.808969192300e-03,-2.017959467273e-03,1.182692865957e-02
4.400000000000e-01,y,-4.000000000000e-01,1.227420588749e-02,-2.831758151130e-03,1.510596403862e-02
4.400000000000e-01,y,-3.866666666667e-01,1.479017513205e-02,-3.839920285287e-03,1.863009541734e-02
4.400000000000e-01,y,-3.733333333333e-01,1.734930437608e-02,-5.024633128998e-03,2.237393750507e-02
4.400000000000e-01,y,-3.600000000000e-01,1.994398638033e-02,-6.332719098191e-03,2.627670547852e-02
4.400000000000e-01,y,-3.466666666667e-01,2.256656513046e-02,-7.667742367299e-03,3.023430749776e-02
4.400000000000e-01,y,-3.333333333333e-01,2.520932123409e-02,-8.887214745611e-03,3.409653597970e-02
4.400000000000e-01,y,-3.200000000000e-01,2.786445684035e-02,-9.807788536729e-03,3.767224537708e-02
4.400000000000e-01,y,-3.066666666667e-01,3.052408012448e-02,-1.022049560447e-02,4.074457572894e-02
4.400000000000e-01,y,-2.933333333333e-01,3.318018938440e-02,-9.916357105627e-03,4.309654649002e-02
4.400000000000e-01,y,-2.800000000000e-01,3.582465679996e-02,-8.720238251918e-03,4.454489505188e-02
4.400000000000e-01,y,-2.666666666667e-01,3.844921191035e-02,-6.528152636816e-03,4.497736454717e-02
4.400000000000e-01,y,-2.533333333333e-01,4.104542487016e-02,-3.341057473710e-03,4.438648234387e-02
4.400000000000e-01,y,-2.400000000000e-01,4.360468954967e-02,7.127032620254e-04,4.289198628765e-02
4.400000000000e-01,y,-2.266666666667e-01,4.611820655095e-02,5.373192954285e-03,4.074501359667e-02
4.400000000000e-01,y,-2.133333333333e-01,4.857696621673e-02,1.026688620036e-02,3.831008001637e-02
4.400000000000e-01,y,-2.000000000000e-01,5.097173171520e-02,1.494645659969e-02,3.602527511550e-02
4.400000000000e-01,y,-1.866666666667e-01,5.329302228943e-02,1.894703737345e-02,3.434598491598e-02
4.400000000000e-01,y,-1.733333333333e-01,5.553109676580e-02,2.184955040461e-02,3.368154636119e-02
4.400000000000e-01,y,-1.600000000000e-01,5.767593742050e-02,2.333957765512e-02,3.433635976538e-02
4.400000000000e-01,y,-1.466666666667e-01,5.971723430788e-02,2.325079367414e-02,3.646644063374e-02
4.400000000000e-01,y,-1.333333333333e-01,6.164437015723e-02,2.158514792046e-02,4.005922223677e-02
4.400000000000e-01,y,-1.200000000000e-01,6.344640594732e-02,1.850698670707e-02,4.493941924025e-02
4.400000000000e-01,y,-1.066666666667e-01,6.511206726832e-02,1.431382094773e-02,5.079824632058e-02
4.400000000000e-01,y,-9.333333333333e-02,6.662973158024e-02,9.391042239472e-03,5.723868934076e-02
4.400000000000e-01,y,-8.000000000000e-02,6.798741647453e-02,4.160443194774e-03,6.382697327976e-02
4.400000000000e-01,y,-6.666666666667e-02,6.917276904098e-02,-9.675884033512e-04,7.014035744433e-02
4.400000000000e-01,y,-5.333333333333e-02,7.017305643593e-02,-5.630630345665e-03,7.580368678160e-02
4.400000000000e-01,y,-4.000000000000e-02,7.097515773990e-02,-9.535758970395e-03,8.051091671029e-02
4.400000000000e-01,y,-2.666666666667e-02,7.156555718235e-02,-1.246642662853e-02,8.403198381088e-02
4.400000000000e-01,y,-1.333333333333e-02,7.193033880021e-02,-1.427848917845e-02,8.620882797866e-02
4.400000000000e-01,y,0.000000000000e+00,7.205518258331e-02,-1.489112347458e-02,8.694630605790e-02
4.400000000000e-01,y,1.333333333333e-02,7.193033880021e-02,-1.427848917845e-02,8.620882797866e-02
4.400000000000e-01,y,2.666666666667e-02,7.156555718235e-02,-1.246642662853e-02,8.403198381089e-02
4.400000000000e-01,y,4.000000000000e-02,7.097515773990e-02,-9.535758970395e-03,8.051091671030e-02
4.400000000000e-01,y,5.333333333333e-02,7.017305643593e-02,-5.630630345665e-03,7.580368678160e-02
4.400000000000e-01,y,6.666666666667e-02,6.917276904098e-02,-9.675884033512e-04,7.014035744433e-02
4.400000000000e-01,y,8.000000000000e-02,6.798741647454e-02,4.160443194774e-03,6.382697327976e-02
4.400000000000e-01,y,9.333333333333e-02,6.662973158024e-02,9.391042239472e-03,5.723868934077e-02
4.400000000000e-01,y,1.066666666667e-01,6.511206726832e-02,1.431382094773e-02,5.079824632059e-02
4.400000000000e-01,y,1.200000000000e-01,6.344640594733e-02,1.850698670707e-02,4.493941924025e-02
4.400000000000e-01,y,1.333333333333e-01,6.164437015724e-02,2.158514792046e-02,4.005922223677e-02
4.400000000000e-01,y,1.466666666667e-01,5.971723430789e-02,2.325079367414e-02,3.646644063375e-02
4.400000000000e-01,y,1.600000000000e-01,5.767593742051e-02,2.333957765512e-02,3.433635976539e-02
4.400000000000e-01,y,1.733333333333e-01,5.553109676581e-02,2.184955040461e-02,3.368154636120e-02
4.400000000000e-01,y,1.866666666667e-01,5.329302228944e-02,1.894703737345e-02,3.434598491599e-02
4.400000000000e-01,y,2.000000000000e-01,5.097173171521e-02,1.494645659969e-02,3.602527511552e-02
4.400000000000e-01,y,2.133333333333e-01,4.857696621674e-02,1.026688620036e-02,3.831008001638e-02
4.400000000000e-01,y,2.266666666667e-01,4.611820655097e-02,5.373192954285e-03,4.074501359668e-02
4.400000000000e-01,y,2.400000000000e-01,4.360468954969e-02,7.127032620254e-04,4.289198628766e-02
4.400000000000e-01,y,2.533333333333e-01,4.104542487017e-02,-3.341057473710e-03,4.438648234388e-02
4.400000000000e-01,y,2.666666666667e-01,3.844921191037e-02,-6.528152636816e-03,4.497736454718e-02
4.400000000000e-01,y,2.800000000000e-01,3.582465679997e-02,-8.720238251918e-03,4.454489505189e-02
4.400000000000e-01,y,2.933333333333e-01,3.318018938441e-02,-9.916357105627e-03,4.309654649004e-02
4.400000000000e-01,y,3.066666666667e-01,3.052408012449e-02,-1.022049560447e-02,4.074457572896e-02
4.400000000000e-01,y,3.200000000000e-01,2.786445684036e-02,-9.807788536729e-03,3.767224537709e-02
4.400000000000e-01,y,3.333333333333e-01,2.520932123411e-02,-8.887214745611e-03,3.409653597972e-02
4.400000000000e-01,y,3.466666666667e-01,2.256656513048e-02,-7.667742367299e-03,3.023430749778e-02
4.400000000000e-01,y,3.600000000000e-01,1.994398638035e-02,-6.332719098191e-03,2.627670547854e-02
4.400000000000e-01,y,3.733333333333e-01,1.734930437609e-02,-5.024633128998e-03,2.237393750509e-02
4.400000000000e-01,y,3.866666666667e-01,1.479017513207e-02,-3.839920285287e-03,1.863009541736e-02
4.400000000000e-01,y,4.000000000000e-01,1.227420588751e-02,-2.831758151130e-03,1.510596403864e-02
4.400000000000e-01,y,4.133333333333e-01,9.808969192322e-03,-2.017959467273e-03,1.182692865959e-02
4.400000000000e-01,y,4.266666666667e-01,7.402016439613e-03,-1.391073243517e-03,8.793089683130e-03
4.400000000000e-01,y,4.400000000000e-01,5.060890811755e-03,-9.283685003710e-04,5.989259312126e-03
4.400000000000e-01,y,4.533333333333e-01,2.793139609573e-03,-6.002037865976e-04,3.393343396170e-03
4.400000000000e-01,y,4.666666666667e-01,6.063259371202e-04,-3.761089365381e-04,9.824348736584e-04
4.400000000000e-01,y,4.800000000000e-01,-1.491960282681e-03,-2.285520483023e-04,-1.263408234379e-03
4.400000000000e-01,y,4.933333333333e-01,-3.494091983312e-03,-1.347661907040e-04,-3.359325792608e-03
4.400000000000e-01,y,5.066666666667e-01,-5.392395339484e-03,-7.718037442780e-05,-5.315214965057e-03
4.400000000000e-01,y,5.200000000000e-01,-7.179140876824e-03,-4.299782215555e-05,-7.136143054669e-03
4.400000000000e-01,y,5.333333333333e-01,-8.846535318120e-03,-2.336461509081e-05,-8.823170703029e-03
4.400000000000e-01,y,5.466666666667e-01,-1.038671417401e-02,-1.243656242923e-05,-1.037427761158e-02
4.400000000000e-01,y,5.600000000000e-01,-1.179173508182e-02,-6.524320645778e-06,-1.178521076118e-02
4.400000000000e-01,y,5.733333333333e-01,-1.305357898834e-02,-3.397858238374e-06,-1.305018113010e-02
4.400000000000e-01,y,5.866666666667e-01,-1.416774275866e-02,-1.766516097933e-06,-1.416597624256e-02
4.400000000000e-01,y,6.000000000000e-01,-1.513908911374e-02,-9.156965634378e-07,-1.513817341717e-02
4.400000000000e-01,y,6.133333333333e-01,-1.597391644175e-02,-4.672719322445e-07,-1.597344916982e-02
4.400000000000e-01,y,6.266666666667e-01,-1.667842299710e-02,-2.297067629371e-07,-1.667819329034e-02
4.400000000000e-01,y,6.400000000000e-01,-1.725870455843e-02,-1.090196757694e-07,-1.725859553875e-02
4.400000000000e-01,y,6.533333333333e-01,-1.772075273638e-02,-5.874288081327e-08,-1.772069399350e-02
4.400000000000e-01,y,6.666666666667e-01,-1.807045390048e-02,-5.363512683015e-08,-1.807040026536e-02
4.400000000000e-01,y,6.800000000000e-01,-1.831358869065e-02,-7.712963374762e-08,-1.831351156102e-02
4.400000000000e-01,y,6.933333333333e-01,-1.845583207660e-02,-1.162325791215e-07,-1.845571584402e-02
4.400000000000e-01,y,7.066666666667e-01,-1.850275392562e-02,-1.600820628172e-07,-1.850259384356e-02
4.400000000000e-01,y,7.200000000000e-01,-1.845982003789e-02,-1.999790924916e-07,-1.845962005880e-02
4.400000000000e-01,y,7.333333333333e-01,-1.833239360715e-02,-2.297139243221e-07,-1.833216389323e-02
4.400000000000e-01,y,7.466666666667e-01,-1.812573706415e-02,-2.456474459349e-07,-1.812549141670e-02
4.400000000000e-01,y,7.600000000000e-01,-1.784501426010e-02,-2.464008230446e-07,-1.784476785928e-02
4.400000000000e-01,y,7.733333333333e-01,-1.749529294834e-02,-2.322340071897e-07,-1.749506071434e-02
4.400000000000e-01,y,7.866666666667e-01,-1.708154752291e-02,-2.043010920896e-07,-1.708134322182e-02
4.400000000000e-01,y,8.000000000000e-01,-1.660866197457e-02,-1.639905730122e-07,-1.660849798399e-02
4.400000000000e-01,y,8.133333333333e-01,-1.608143302649e-02,-1.125183914767e-07,-1.608132050810e-02
4.400000000000e-01,y,8.266666666667e-01,-1.550457341396e-02,-5.086489964053e-08,-1.550452254906e-02
4.400000000000e-01,y,8.400000000000e-01,-1.488271527451e-02,1.994604360717e-08,-1.488273522056e-02
4.400000000000e-01,y,8.533333333333e-01,-1.422041361798e-02,9.831907039316e-08,-1.422051193705e-02
4.400000000000e-01,y,8.666666666667e-01,-1.352214984768e-02,1.814774971004e-07,-1.352233132518e-02
